TID	WORD2	LEN2
16970	Chandigarh	10
2717	ovulated	8
13876	implicate	9
8737	states	6
22221	dizzy	5
2639	sullenest	9
578	moraine	7
23874	shirtwaist	10
5130	tarry	5
931	Zambezi's	9
678	Lansing's	9
9067	symbiotic	9
24327	contemplate	11
6362	epoxyed	7
15512	hoping	6
2758	calif	5
12931	amulet's	8
24786	vegetable	9
23194	centrifuging	12
9647	feather's	9
17917	crinkle's	9
11850	handicapped	11
22748	sandiness's	11
15447	fondness	8
17431	bowsprit	8
17931	troubling	9
12577	curtsey's	9
2908	sovereignty	11
4095	blackthorn's	12
17306	rocking	7
16773	empathize	9
17237	reddish	7
7274	Rhode	5
16110	cooky	5
19660	deducting	9
7627	readies	7
18190	widowed	7
5730	Dina's	6
10717	jiggered	8
15973	Quirinal	8
14745	bran's	6
1705	jihad	5
13052	tire's	6
1936	Advil	5
21913	domes	5
23119	Valkyrie's	10
18605	boding	6
17279	towering	8
24829	financiers	10
8195	Procrustes	10
23012	twiddled	8
16536	retaliations	12
6204	weaker	6
13890	discomposure's	14
19006	rewrite's	9
24589	speedboats	10
5979	surcharge	9
8799	tenpins	7
23503	Sapporo	7
23886	CompuServe's	12
9404	scratchiness's	14
9312	classification	14
2824	annals	6
1714	stuffier	8
8768	eeriness's	10
11652	Garry	5
15316	dactylic's	10
21673	bum	3
7526	derailed	8
1878	Tucson's	8
16182	Hindus	6
22334	Mobil	5
4254	twiddle	7
20313	repulsive	9
19252	featuring	9
769	sequestration	13
1046	bookie's	8
5940	lunge's	7
13694	abortionists	12
1412	ambiance's	10
23685	Cyclops's	9
16129	crumby	6
8823	Lysistrata	10
9966	Puccini	7
20290	Thanksgivings	13
20342	pitchforked	11
5352	tidies	6
24962	hemstitched	11
23651	dizziness's	11
4053	bewail	6
1171	inaugurate	10
22886	dapperer	8
11968	flimsier	8
21343	palates	7
23390	hypocrites	10
16809	Euripides	9
21588	rewording	9
19501	southwesterly	13
12995	commercializing	15
13513	housed	6
6057	ricksha	7
6729	belts	5
7107	Goodall's	9
19091	flick	5
5819	mandate	7
18250	anticipatory	12
11557	comprehensibility	17
22012	supermarket's	13
13354	Brownian's	10
12270	flambeing	9
6791	mopping	7
19822	mumbles	7
18514	chit	4
15788	laboratories	12
16280	forbidding	10
6157	executrix's	11
81	definer	7
22093	diapering	9
8242	Herbert	7
19658	freethinking	12
2648	Brahmanisms	11
17962	atmospheres	11
11175	jug's	5
7769	affably	7
19258	skunking	8
2376	storm's	7
5537	disloyal	8
4418	wading	6
12989	gismos	6
12855	Bette's	7
1615	sneaking	8
5274	cyclists	8
13053	clincher's	10
15336	inamorata	9
19272	boil	4
0	Spears	6
6444	administration	14
7564	biggies	7
12351	sympathies	10
23555	blooper's	9
10021	voodoos	7
6676	influx's	8
20808	propensity	10
12127	mutes	5
2298	commodities	11
23255	gays	4
18875	convict's	9
17722	gerontologist	13
24880	thankless	9
12705	confessional's	14
2361	paramours	9
15939	catchalls	9
9587	evils	5
15374	Orpheus	7
885	dulled	6
3935	stupidly	8
1032	consisted	9
2556	confront	8
12137	bedevilment's	13
24612	Ireland's	9
17944	Bluebeard	9
2320	odium	5
19405	pulley's	8
6154	Andrew	6
23577	Ispell's	8
14638	Deloris's	9
1310	Arcturus's	10
10116	heroics's	9
16159	burble	6
459	McCoy	5
11025	hazelnut's	10
5061	expressionism's	15
15020	flagellate	10
1353	artwork's	9
7636	fishing's	9
1830	ambulatory's	12
20618	apocalypses	11
1218	noted	5
2251	simulating	10
18153	pastoral's	10
15464	intense	7
5899	plows	5
21590	Sondra's	8
23048	bargaining	10
7857	bookcases	9
18768	pullback	8
12130	monsignor's	11
6556	disassembling	13
3290	figurehead	10
16716	Azerbaijan	10
18082	tablecloth's	12
21802	grievance's	11
21593	splint	6
2254	Afrikaners	10
13385	bushwhacks	10
9331	Fox	3
6636	boobed	6
2803	globetrotter's	14
11901	nematode's	10
15010	irrelevancy	11
8668	Tass	4
14430	rental's	8
22811	diversifying	12
24721	husbanded	9
16427	fiscal	6
6217	exhumes	7
16341	hearten	7
5589	rhapsody's	10
2691	reminding	9
22355	respectability's	16
579	invariant	9
11185	Wheeling	8
8314	pinky's	7
15617	viticulture	11
9951	severing	8
7479	misogynistic	12
11667	Safeway	7
4483	wrangle	7
14062	tweet	5
1427	contributory	12
11005	crushing	8
4705	scrimmaging	11
69	Kay	3
12086	excerpt's	9
7675	luau's	6
17352	Albanians	9
7934	tapir's	7
4128	Sendai	6
8721	greenback's	11
11033	circulating	11
10496	proscenium	10
8386	controverted	12
21213	haberdashery	12
16778	gram's	6
23269	architectures	13
19705	parading	8
21760	applicant's	11
18517	friars	6
22973	Alyssa	6
11173	tastelessness	13
7876	yews	4
18021	masterstroke's	14
466	concurrences	12
23595	fussier	7
17269	Sherrie's	9
20623	Odysseus	8
7568	horizons	8
9275	Lascaux	7
854	canopy's	8
10936	passionately	12
16519	decoration's	12
10630	isometrics	10
18535	jazzes	6
3868	motherfucking	13
2198	repairman	9
22274	cahoot	6
17302	lynchpin	8
9526	twaddles	8
18379	allowance's	11
18437	albacore's	10
8688	unicameral	10
13719	freezer's	9
21968	Walpole	7
10754	aggressively	12
9212	permanents	10
5819	albums	6
20413	hornet's	8
15825	pretext	7
24068	resonating	10
24308	feeder	6
8161	bisons	6
5947	radial	6
8933	weariness	9
23623	numismatist's	13
14707	lotto	5
18700	airfoil's	9
15086	tribune	7
4993	squad	5
10124	Melinda	7
1157	deployment's	12
1159	neutrino	8
11305	oval's	6
10696	coquetting	10
8550	bunging	7
22224	lither	6
10575	philanthropists	15
11043	abnegate	8
15069	unhinging	9
21040	Horus	5
9329	Murmansk	8
20356	explicates	10
5583	freak	5
17245	animosity's	11
767	Athenians	9
12704	glitz's	7
21371	Ecuadoran	9
13049	kinsmen	7
24416	Greek's	7
19976	try's	5
24992	Beatrix	7
16957	plateful's	10
15175	pine	4
15769	Britney	7
9737	kink's	6
24632	downsize	8
20144	norm	4
2616	audaciousness	13
12081	commissars	10
20373	beheading	9
5646	pratfalls	9
9907	green's	7
12479	posthaste	9
16010	robbery's	9
1660	patronage's	11
6697	town's	6
8905	witnessed	9
17335	Pensacola's	11
22667	Sparta	6
17999	Casandra	8
11642	tacitness's	11
19407	chat	4
24332	bloomers	8
19827	location's	10
13577	Brandy's	8
16220	crèche	6
17748	Gamble's	8
16928	enrolments	10
3916	Amado	5
13572	reprocessing	12
9962	primogeniture's	15
4359	anaconda	8
6082	tamale	6
13223	ventriloquist	13
9342	puppetry	8
13189	libelous	8
21392	unfriendly	10
14670	saboteurs	9
11844	thronged	8
9204	tram's	6
8779	teethe	6
13999	rub's	5
9509	Erica's	7
3083	attics	6
17218	bootees	7
2586	actually	8
4455	divorce	7
11577	gauntest	8
17331	temporize	9
23370	dresser	7
11320	squabbles	9
4061	serapes	7
21500	Maxine	6
22477	curtain	7
5096	Bernoulli	9
12279	preferment	10
11521	future's	8
6355	breather	8
21172	softwood's	10
5878	tonsillitis	11
1969	ugliness	8
3588	torsos	6
20093	faithless	9
12913	hansoms	7
13968	Sweden's	8
670	plaints	7
7192	smokiness's	11
7083	stilt	5
15906	stabilization's	15
4366	debaters	8
4890	Acts	4
22442	district's	10
116	grating	7
4580	priory	6
12601	ulcerating	10
11884	peeling	7
16841	excessively	11
16221	Behring	7
15618	casualness's	12
23003	burlesque's	11
5978	sacrilege	9
12737	biopsy's	8
5719	proscenia	9
17997	reactor	7
22348	subprograms	11
19394	crags	5
1969	gamekeepers	11
16187	inexhaustibly	13
11840	thronged	8
15701	attiring	8
7456	stickup's	9
3185	Woodard's	9
11474	anemometers	11
5548	launder	7
1341	spontaneity's	13
6381	physiques	9
10236	Senegalese	10
22425	tranquillizer's	15
22176	obverse's	9
19603	antiquaries	11
19510	mandrill	8
21216	origin	6
14450	Moslems	7
16376	propositional	13
4916	sis	3
11330	linkages	8
21166	nib's	5
7028	prosceniums	11
9931	junction	8
18933	discourtesy	11
3662	listener	8
2195	ambulatory	10
18169	Loire	5
2875	barricaded	10
13255	Smokey's	8
23833	wage	4
21045	rampaged	8
3357	naysayers	9
10927	kiloton's	9
11310	Malaprop	8
15226	petted	6
23896	hilltops	8
8008	name's	6
4489	bedroll's	9
12934	butt's	6
4488	armoring	8
13533	thereafter	10
12412	centrists	9
13941	Christianity's	14
17539	hairsbreadth's	14
9931	Ru's	4
14442	fifty's	7
6644	intonation's	12
12275	adaptation	10
11158	Darren's	8
5689	masterful	9
16474	endeavor's	10
8756	steam's	7
21663	assemblage	10
16389	Kristin's	9
4534	reflexive	9
4835	onset's	7
13699	tinned	6
17699	Royce	5
15461	Christianity's	14
14013	panda's	7
10043	wrathful	8
23677	entanglements	13
20911	incongruities	13
15061	Wilburn	7
21401	clean	5
21513	Spillane	8
3250	excluded	8
1376	timed	5
6467	triple	6
20685	speculator's	12
6690	opiate	6
21973	decentralization's	18
11428	offers	6
11720	Carmella's	10
4176	termite	7
18703	waterproofing's	15
15292	devils	6
23379	floweriness	11
17550	weeknight's	11
21838	lintels	7
23446	smiths	6
7844	oiliest	7
23079	pilfered	8
16838	endears	7
21855	recrimination	13
15846	kc	2
21239	diminuendos	11
7264	merit	5
12164	teetotaller	11
9033	victory's	9
4432	Josh	4
19283	lens	4
8609	debugger	8
22833	warhorse's	10
6630	miscuing	8
9964	congratulates	13
7901	unconsciousness's	17
9417	Wolfgang	8
21831	Camelopardalis	14
3927	possibilities	13
3361	colonialist	11
17019	Ismael's	8
4299	cordoning	9
662	straying	8
22461	pointless	9
3647	prompting	9
19519	Szechuan's	10
2331	replaceable	11
7202	teakettles	10
24215	perfuming	9
20942	millet's	8
1459	Barbary	7
23455	farthing's	10
13724	Anatolia's	10
2466	shoal	5
1221	aptest	6
23414	lightnings	10
643	whisky's	8
10839	huddled	7
24341	digress	7
16934	disentangles	12
5623	epiglottis	10
263	mandolin	8
9874	motto	5
23168	neutralizer	11
11466	embellished	11
15728	domineered	10
24351	visuals	7
21997	turntables	10
16950	ladies	6
6157	gracefulness	12
872	Iroquois's	10
19085	rotates	7
2374	clipboard	9
14652	mingle	6
14243	Jonson	6
7541	punks	5
16510	funneling	9
12954	outdistanced	12
14479	agglutination	13
19979	Rolvaag	7
8915	squealer	8
17414	Tricia's	8
4538	expletives	10
22141	blasphemer	10
1735	spectrum	8
10723	Parks	5
6792	totaling	8
20815	peeved	6
11885	secretariat	11
10258	winded	6
783	parchment	9
8064	Volkswagen's	12
23320	fastenings	10
24377	monoxide	8
22140	combatted	9
4928	roundworms	10
14339	Lean	4
22852	overload	8
3389	jets	4
15441	exclusion	9
12686	ribbons	7
17996	tomahawk's	10
22791	pupa's	6
19238	Newfoundland's	14
17544	half	4
18173	armadillos	10
16847	quadrille's	11
13325	Cantor's	8
7370	prognostications	16
6228	Tsitsihar's	11
11043	objected	8
19816	academicians	12
1759	quadriceps	10
6576	Confucian's	11
17813	description's	13
4332	masseur	7
9594	cooperative's	13
19181	missile's	9
20989	primes	6
19490	Surya's	7
24761	which	5
585	Cary	4
6785	contemplated	12
20087	tinge	5
19877	darned	6
9673	squash	6
5627	lumbar	6
21768	Nerf	4
11057	levelled	8
6361	patchiness's	12
18378	sell	4
7069	gifting	7
1838	Chesapeake	10
610	villein's	9
11763	parenting	9
7562	childproofs	11
16968	haggles	7
22276	foolhardiness's	15
7264	cadre's	7
3704	merger's	8
7617	augmenting	10
5019	batons	6
7895	phalanxes	9
23794	espying	7
18639	neath	5
6912	energizing	10
22952	criminals	9
17465	cultural	8
5895	tenseness's	11
24143	evidence	8
1861	US's	4
5710	precipitous	11
20420	primogeniture's	15
15324	giantess's	10
13404	stalls	6
2110	corpuscle	9
15067	blunderers	10
20053	hash's	6
20974	stamps	6
22205	astrological	12
18799	rhapsody's	10
6279	cockier	7
3895	footfall	8
8139	boldface's	10
4578	prettiest	9
11118	concourse	9
5304	relieve	7
11352	pheasants	9
3961	brimming	8
19578	expressway	10
132	blasters	8
15958	fiddle's	8
3771	telescopes	10
14978	agates	6
8509	comparison	10
3991	keystrokes	10
3542	shamefully	10
14203	Candace	7
9882	Alcestis	8
10927	rectifies	9
7560	warranties	10
2696	hammerings	10
21988	fracas's	8
6963	qualifies	9
7928	Akita	5
6492	accord	6
24643	outfitter's	11
19700	jaggedness's	12
6622	necklace	8
3770	vegetable	9
22331	pawnbrokers	11
14987	flamings	8
23056	interdicting	12
12972	beefsteaks	10
14764	grader	6
260	firewall	8
16996	Kalahari's	10
8088	exempted	8
9414	shakier	7
646	Druid	5
14326	outsize's	9
21510	porous	6
9313	kamikaze's	10
7665	usher's	7
17514	main	4
23219	mathematicians	14
10100	Galloway	8
11716	trumpeters	10
980	book's	6
13271	ladyfinger	10
19219	clove's	7
14770	rubber's	8
16431	burials	7
1161	mind's	6
4201	riverbeds	9
2120	cam's	5
12748	Maria's	7
23321	rejoins	7
20665	Essie's	7
6607	Hicks	5
7403	greyer	6
3317	dingo's	7
20810	offenses	8
1533	Chablis	7
15469	Vasquez's	9
11498	rehearsals	10
47	Russian's	9
17245	parapsychology's	16
24018	Minuit	6
8233	adoration's	11
16128	scarier	7
14772	requiems	8
16508	dykes	5
11949	enthusiasms	11
22391	ruddier	7
13589	Sankara	7
14941	noon	4
14748	receives	8
18445	Vorster's	9
1877	twinkle	7
8605	dispel	6
18482	ignition's	10
10750	noised	6
10151	debriefs	8
1900	record	6
7837	plough's	8
18350	temperament	11
4826	wrapper	7
2708	graphing	8
230	subcontractor's	15
5162	stresses	8
16583	Rebecca	7
17464	defroster	9
6186	Cochran's	9
19099	metastasizing	13
2990	genesis	7
8024	Dooley	6
775	franc's	7
14326	reheated	8
1892	sweetness's	11
11194	teasel	6
18469	remuneration's	14
24297	telephoned	10
7828	Cheer	5
24516	Mozilla	7
10421	actualities	11
73	feels	5
10908	ungulate's	10
18722	coupled	7
18386	Monera	6
19164	postman	7
7304	uppercutting	12
3959	stockrooms	10
9328	hairpin	7
1281	scad	4
1333	mend	4
18463	flush	5
3464	venturous	9
6035	archeologist's	14
20024	memory	6
2708	MVP's	5
12595	snoring	7
16939	prefabrication	14
9744	skydives	8
16573	circularity	11
6189	implicates	10
10571	gizzards	8
1015	Yahoo	5
4291	stabilization's	15
22591	sloped	6
5619	distinction's	13
21226	prying	6
13065	beeches	7
23973	yaks	4
4864	caboodle's	10
635	spinster's	10
1542	extraterrestrial	16
1540	darkening	9
3977	ring's	6
20168	aquaplane	9
12208	permissible	11
22422	atoms	5
22301	displease	9
1550	rapid's	7
22276	ornament	8
12411	congratulation's	16
16633	stuck	5
21372	monthly's	9
8376	needlework's	12
1312	reparation's	12
7706	Tonto	5
1341	authenticating	14
2981	Abner's	7
1167	prying	6
6960	foresail's	10
10404	flags	5
8955	insectivorous	13
4189	conjugated	10
12888	filet's	7
18518	insulator's	11
11745	burnished	9
18536	widows	6
7481	spacey	6
8429	twofer	6
13391	retiring	8
14235	cysts	5
6455	notched	7
18370	Andrea's	8
15111	syndicate's	11
9529	lamb	4
3134	Sana's	6
15923	Enkidu	6
16666	exiles	6
20026	belayed	7
23014	Aeolus's	8
20512	reconvened	10
11017	preferably	10
9630	rots	4
13417	blindside	9
6752	Ferlinghetti's	14
7498	signatory	9
4826	arsonist's	10
11294	reverie's	9
8943	Corteses	8
12623	gluiest	7
21668	comportment	11
20236	lashing	7
19514	baseness's	10
3142	mitigated	9
10996	Benacerraf	10
15913	kernel	6
18546	lore's	6
20260	glares	6
15218	depopulate	10
19227	consistent	10
3249	Odis	4
16904	rhubarbs	8
468	regard	6
645	horses	6
10148	Corvus's	8
4661	ignominies	10
4150	compliment	10
5477	extol	5
13191	sillier	7
2373	pants	5
7251	unsaddles	9
7598	catatonic's	11
20408	quivers	7
14625	predator	8
18227	pursuer	7
19272	Alger	5
13376	playmate	8
16854	curtly	6
6984	motorcade	9
478	flukiest	8
23595	irrationality	13
12430	glassier	8
2350	overtly	7
18659	lawlessness's	13
5708	unholy	6
13729	socioeconomic	13
19497	computer's	10
12999	slammer's	9
3535	maypoles	8
18116	succotash	9
2469	Samaritan	9
11779	steamrollering	14
8142	meddlesome	10
20452	Fidel	5
10550	avatar	6
21620	enumerable	10
7070	fungicidal	10
22786	graybeard's	11
966	outing's	8
10401	chronicles	10
8111	fracas's	8
19346	caesurae	8
9916	foresting	9
14787	huckleberry's	13
20389	Armand	6
14262	acidify	7
1453	wits's	6
18489	napkin	6
21943	satellite's	11
10450	March	5
24535	burliness's	11
19738	Kodaly	6
15841	lessening	9
19834	Carthage	8
7011	clutter	7
5441	sizzled	7
3395	Ebola	5
5610	backspace's	11
17308	Elijah	6
610	sheepfold's	11
16939	yachtsman's	11
13349	Scheat's	8
18017	caddie's	8
19473	verified	8
6199	makeups	7
13768	sleighs	7
17011	time's	6
589	overtures	9
19871	geographical	12
24017	Rasalhague	10
4057	modem's	7
1735	condoned	8
19014	applicants	10
14956	Bactria	7
2018	upgrading	9
9876	Kari's	6
6225	pastors	7
7296	sunburned	9
5345	controller's	12
12203	Szilard's	9
2922	eggshells	9
10039	Avalon	6
24817	knockouts	9
2690	uncertain	9
24490	cubicle	7
17282	variety's	9
20443	gallantry	9
7132	Athenians	9
7279	ferry's	7
12415	Swinburne's	11
9217	escapees	8
20581	awake	5
1966	Visakhapatnam	13
15940	Quisling's	10
7020	Elnora's	8
24465	afterward	9
263	metabolizing	12
8093	sconces	7
14020	shipwrecking	12
19167	ranches	7
1423	march's	7
279	Pruitt	6
24196	Miltiades	9
14445	Clarke's	8
23045	characteristically	18
15186	Alvarado's	10
12274	fastenings	10
20399	ship's	6
13666	leisure	7
16434	starter's	9
18931	miscount	8
14936	immobilizing	12
23922	whatsoever	10
19844	ventilator	10
9	derrick's	9
6589	Nureyev	7
6692	navigability's	14
13788	Palikir's	9
6156	familiarized	12
12628	faultiest	9
5007	mortifies	9
5965	floppy's	8
8377	tincture	8
10387	temperature	11
7297	chaffinch's	11
8040	Caldwell	8
4379	dwarf's	7
5605	carp	4
10084	unleash	7
489	frustrating	11
19459	opportunity	11
6875	unapproachable	14
4646	Britisher	9
10205	Cypriot's	9
6569	deriving	8
17148	es	2
19782	japan's	7
22764	florist's	9
2442	Altoids	7
6705	needed	6
24593	spike	5
16211	guested	7
6270	Clorox	6
8658	thrill's	8
11863	UV's	4
3486	Moss's	6
20457	puckers	7
12340	grayer	6
13764	spiritualism	12
20885	dairying's	10
11699	trot	4
8258	Heather's	9
4507	Saab's	6
4813	chanters	8
5553	doomed	6
913	metastasis's	12
5914	infers	6
14014	Kurtis	6
1960	sponged	7
24311	formulation	11
15148	eccentrically	13
18768	kroner	6
13275	lithest	7
5113	bloodthirstier	14
22864	misspelt	8
12201	captions	8
245	vein	4
7035	northwest	9
15991	oaf's	5
206	draftiest	9
20283	Gaea	4
19736	inexorable	10
22417	attachments	11
1278	weirs	5
3758	discoveries	11
15201	Tb	2
16301	sleepwear's	11
1476	DD's	4
3074	Sol	3
24392	flippest	8
1381	joggling	8
7896	hygienist's	11
684	Kawasaki	8
12936	hotheadedly	11
15085	nudist	6
18749	glories	7
2639	Mombasa's	9
6192	furling	7
11618	gunmen	6
10634	yearns	6
20592	pickerel's	10
5380	milkier	7
4959	steamship's	11
15010	gaff	4
13257	bosses	6
6924	adversity's	11
564	generations	11
1684	punishment	10
14560	sociologist's	13
22536	Welshmen	8
15191	watercolor	10
24427	Tauruses	8
11579	snottiest	9
18421	Wii	3
17603	drily	5
3956	Colombia	8
14809	ability's	9
22772	Curie	5
4152	morsels	7
14014	seafarers	9
2638	logo's	6
3231	jawboning	9
22263	cuisines	8
508	prefecture	10
24274	intone	6
24565	conversationalist	17
569	zealot	6
9896	glut's	6
11457	sullied	7
15523	snagging	8
11365	stickers	8
18316	cosmology	9
8669	postcodes	9
17880	Mass's	6
23429	formals	7
24195	Antilles's	10
6956	Luzon's	7
22248	simpered	8
24796	Rigoberto's	11
5273	bouncers	8
2918	Ca's	4
6604	readmitting	11
5620	logger's	8
6977	gestates	8
8735	clef	4
8701	malcontents	11
16999	zoology	7
14873	tracery's	9
22242	pants	5
3728	ministered	10
21983	Sarnoff	7
7302	phished	7
15497	auguring	8
23117	litanies	8
6156	Matilda	7
6844	Honda's	7
22270	complex's	9
22014	reassesses	10
4839	rinse's	7
766	Clifton's	9
5353	unbecoming	10
11047	given's	7
23678	Ariel	5
21990	gild's	6
3373	wallop	6
10626	months	6
5088	cinchonas	9
4627	Louisianians	12
4844	ballyhoo	8
18830	Hawaii's	8
7791	jellyfishes	11
5492	toward	6
4207	gagging	7
8552	spokesmen	9
19718	resonates	9
347	debauchery's	12
4615	textbook	8
24462	nuncio's	8
21081	blackjack	9
11071	trillionths	11
9356	dislocated	10
4417	maul's	6
20517	roughening	10
19251	allegros	8
18567	transfixes	10
6140	acidly	6
4787	subordination's	15
9083	statistic's	11
11796	immigration	11
9424	wainscotted	11
23790	misplays	8
5962	feels	5
19524	Marley's	8
18996	flounce	7
16810	outvotes	8
20697	cat's	5
10381	grayest	7
4064	impossibles	11
1820	pod	3
19884	hod's	5
3947	teamster	8
651	wavelength's	12
9995	Achaean's	9
4635	Mondays	7
9959	sentimental	11
12476	hatchback's	11
10680	grudge	6
17353	mistiness	9
8425	cringes	7
20457	imbibes	7
12653	homeroom	8
16051	boudoir's	9
17406	fathering	9
1857	reenlist	8
10118	Thucydides	10
14754	EST's	5
7196	stereos	7
12399	deicer	6
13348	glamored	8
12153	copped	6
22744	armful's	8
3606	curtailments	12
5611	justifiably	11
18433	pickup	6
21158	credential	10
12219	Othello	7
6442	Herbert	7
17464	Bridgett's	10
14339	visas	5
3636	bookends	8
9284	lusty	5
1148	polyhedron's	12
22058	carcinoma	9
23948	pitch's	7
2197	deluge's	8
21922	subordinated	12
18003	complain	8
24865	assertiveness	13
11637	interval's	10
18378	bunts	5
8639	sharecropper	12
12833	valved	6
2410	creamery's	10
22494	gulf	4
813	Prague	6
10048	loud	4
14498	Minotaur	8
823	coherently	10
1617	coconuts	8
6686	fiat's	6
1299	thirtieth	9
8816	suffixing	9
4261	primordial	10
22890	boudoir's	9
9533	adherent's	10
17227	clustering	10
17584	abattoir's	10
15511	quilted	7
22814	export	6
8637	designations	12
24833	handpicking	11
19150	dupe's	6
17444	spells	6
24514	refurnishes	11
21787	whosoever	9
15881	HP's	4
9847	swaddled	8
20846	Esteban	7
20021	brotherly	9
5518	kindred's	9
19030	Cantor	6
4045	Trondheim's	11
5269	Bertrand's	10
24585	whistling	9
6430	imprudent	9
22726	mythologists	12
9596	request	7
22837	divvying	8
24678	Olaf's	6
6136	billows	7
9844	salubrious	10
24887	entrap	6
870	commutation	11
22592	Albion	6
23915	binding's	9
18547	July's	6
8286	specie	6
5476	bathhouses	10
13095	Abel	4
6399	Verna	5
23119	deceitfully	11
15661	eyeliners	9
18108	sears	5
157	tellingly	9
20406	Duvalier	8
15073	Drudge's	8
8024	bellboys	8
16237	trades	6
11498	regresses	9
2040	Mavis's	7
21809	graveyard	9
11214	deliberating	12
4888	fanning	7
7212	departed	8
14693	tampon	6
6769	Billings's	10
1789	mullah	6
2010	incense	7
19147	gymnast	7
6899	sensational	11
2181	silencer	8
21236	nobodies	8
5015	pet's	5
22700	vermilion's	11
266	ladled	6
10533	coeds	5
3569	frame's	7
8271	mantilla	8
20139	mothballs	9
531	rock's	6
8494	opal's	6
11569	decentralized	13
13081	McClure	7
14317	peritoneum	10
16419	Ora	3
23217	evaluating	10
13746	pluralities	11
5738	Semitics	8
2725	winsome	7
2399	creditor	8
9722	proportions	11
17695	diuretic's	10
3766	oblivion's	10
7269	cottonmouth's	13
4147	attributive's	13
22405	Carter	6
5814	approved	8
4729	earthworks	10
18072	relinquishing	13
22100	jingoism	8
10400	binaries	8
4581	transshipped	12
328	forager	7
17837	Pygmy	5
6909	gibbeted	8
20433	Hunt	4
18997	drovers	7
8758	analyst's	9
24190	overjoys	8
18839	pikes	5
19106	knotting	8
10727	tenet's	7
6064	raconteur's	11
18098	drollery	8
11167	hypertext	9
1108	glaucoma's	10
7937	preponderated	13
14434	clefs	5
381	Luisa	5
5171	plugging	8
11224	Sumerian	8
11520	remonstrates	12
10239	Samsung	7
4321	escalator	9
2355	puckering	9
13688	wandering	9
15338	blacktopping	12
11653	grapnels	8
8165	McKinley	8
5179	demoralizing	12
7692	shipwrecked	11
15465	chaparral	9
16049	delectation	11
16546	Eris	4
18176	hoots	5
13270	studded	7
8839	contraption	11
21708	taillight's	11
3027	starlit	7
22907	honeysuckle's	13
1488	Garland	7
1718	gonna	5
14101	coddles	7
2875	Vancouver's	11
15733	smith	5
17422	beef's	6
11959	suspenders	10
987	besieged	8
11511	outbacks	8
23132	delta	5
7744	meadowlark	10
3228	Hunter's	8
13224	Sheppard	8
2456	phoning	7
5244	sect's	6
19730	ethnically	10
20260	courtship's	11
8686	wickers	7
14664	Scrabble	8
17747	airstrips	9
1170	thorium's	9
1593	surliness's	11
18234	annoyingly	10
20553	abutments	9
1296	vineyard's	10
5345	unsubscribe	11
7482	presentiment	12
1164	reaction's	10
16001	dipsomaniacs	12
18548	McQueen	7
24076	disagreed	9
19884	Muller's	8
21010	eraser	6
4810	liberators	10
1240	utter	5
15552	expeditors	10
15953	stronger	8
3024	astonished	10
3487	satinwood's	11
1770	dissociated	11
4160	motorized	9
10486	aback	5
13326	earthed	7
2807	kinfolk	7
2292	pangs	5
15581	cocooned	8
14056	hallucinogen's	14
5071	dedication's	12
10142	Chris	5
13023	fiercely	8
1444	chichi	6
22723	bluebell	8
19079	cremation	9
23581	statesman	9
8437	rejuvenated	11
16871	intentional	11
14121	countersign's	13
21209	roadblocked	11
3173	Mississippian's	15
17909	airworthiest	12
7936	noodle	6
6989	grilled	7
21636	strand's	8
8716	Cliburn	7
2224	bevel's	7
16941	congestion	10
1897	Tenochtitlan	12
33	lope's	6
14895	Clapton's	9
8365	precipitant	11
13559	whippersnappers	15
15677	dune	4
22507	drunkard	8
23679	highjackers	11
4805	hubbies	7
24246	lifetime	8
574	yucky	5
16813	meaning	7
6320	McLean	6
4565	microsecond	11
20570	gazelle	7
14726	analgesia	9
10089	coppery	7
9521	elucidation	11
16185	conceptualizes	14
15238	boardinghouse	13
15485	hazard's	8
11220	luridness	9
11405	oceanic's	9
15232	hacker	6
3811	pudding's	9
3028	kamikaze's	10
6529	again	5
1224	lawyers	7
8723	philodendron's	14
14677	unwraps	7
15648	Gilbert	7
22407	tune's	6
5641	cuticles	8
8628	implications	12
5844	herniae	7
13382	shillalah	9
21460	sticker's	9
515	cannibalize	11
3704	outgoes	7
15231	Frank's	7
21063	Pribilof's	10
2162	bucolic	7
5438	farrow's	8
23289	grandee's	9
8792	stereotypes	11
1760	headwaters's	12
2165	Aglaia	6
4659	sand's	6
7347	Monsanto's	10
13056	sate	4
10957	malady's	8
2807	spinach	7
19185	Clearasil's	11
19995	hype	4
4792	species	7
636	emanate	7
10836	expurgates	10
18094	overextending	13
16781	creepy	6
19009	crack's	7
12695	overpaying	10
22313	forte	5
12392	frivolity's	11
22751	uncompressed	12
6050	Gandhian	8
9541	Marlene	7
16700	maxima	6
5187	recall	6
24207	steadiest	9
22484	batty	5
1250	charged	7
15727	thatcher	8
8828	extirpation's	13
7608	Guillermo's	11
8038	postmistress	12
20020	safeness	8
8066	incubated	9
20679	organism's	10
4223	Holstein	8
13508	piggyback	9
18805	insistently	11
19278	clutching	9
15787	Weller	6
7408	wiggliest	9
18750	chewer	6
15484	Hitchcock	9
5233	tunneling	9
24498	garote's	8
11953	Suleiman's	10
23347	Daren's	7
15588	interneship	11
3045	mountains	9
13977	UNIX's	6
9499	leather	7
6168	butt	4
8566	Daisy	5
21968	Bojangles's	11
3968	histories	9
12027	Pawnee's	8
21861	predispositions	15
15754	happenstances	13
